SA1_MAINCODE_2011,SSC_CODE_2011
21303134822,20496
21303134824,20496
21303134817,20496
21303134802,20496
21303134826,20496
21303134812,20496
21303134823,20496
21303134803,20496
21303134801,20496
21303134828,20496
21303134827,20496
21303134830,20496
21303134813,20496
21303134808,20496
21104126914,20497
21104126903,20497
21104126906,20497
21104126918,20497
21104126913,20497
21104126910,20497
21104126922,20497
21104126912,20497
21104126905,20497
21104126901,20497
21104126909,20497
21104126917,20497
21104126921,20497
21104126908,20497
21104126915,20497
21104126907,20497
21104126919,20497
21104126916,20497
21104126911,20497
21104126904,20497
21104126902,20497
21104126920,20497
20502108604,20498
20502108617,20498
21702143105,20499
20503108706,20500
20503108705,20500
20503108724,20500
20503108704,20500
20503108707,20500
20503108712,20500
21702142912,20501
21401137147,20502
21401137226,20502
21401137222,20502
21401137154,20502
21401137143,20502
21401137207,20502
21401137126,20502
21401137111,20502
21401137104,20502
21401137105,20502
21401137144,20502
21401137206,20502
21401137219,20502
21401137247,20502
21401137140,20502
21401137137,20502
21401137133,20502
21401137117,20502
21401137112,20502
21401137208,20502
21401137106,20502
21401137203,20502
21401137110,20502
21401137121,20502
21401137227,20502
21401137142,20502
21401137209,20502
21401137120,20502
21401137134,20502
21401137152,20502
21401137228,20502
21401137109,20502
21401137212,20502
21401137101,20502
21401137220,20502
21401137218,20502
21401137151,20502
21401137202,20502
21401137146,20502
21401137229,20502
21401137205,20502
21401137125,20502
21401137139,20502
21401137141,20502
21401137135,20502
21401137221,20502
21401137236,20502
21401137128,20502
21401137102,20502
21401137150,20502
21401137204,20502
21401137108,20502
21401137201,20502
21401137130,20502
21401137127,20502
21401137225,20502
21401137223,20502
21401137138,20502
21401137213,20502
21401137239,20502
21401137214,20502
21401137131,20502
21401137123,20502
21401137124,20502
21401137129,20502
21401137155,20502
21401137136,20502
21401137132,20502
21401137217,20502
21401137122,20502
21401137240,20502
21401137238,20502
21401137145,20502
21401137224,20502
21401137107,20502
21401137103,20502
21401137149,20502
21401137118,20502
21401137116,20502
21401137148,20502
21401137113,20502
21401137114,20502
21401137216,20502
21401137237,20502
21401137119,20502
21401137153,20502
21401137215,20502
21401137115,20502
21401137233,20503
21401137244,20503
21401137242,20503
21401137210,20503
21401137230,20503
21401137232,20503
21401137231,20503
21401137246,20503
21401137241,20503
21401137245,20503
21401137211,20503
21401137234,20503
21401137248,20503
21401137243,20503
21401137235,20503
21401137331,20504
21401137338,20504
21401137343,20504
21401137335,20504
21401137337,20504
21401137315,20504
21401137312,20504
21401137320,20504
21401137308,20504
21401137318,20504
21401137302,20504
21401137305,20504
21401137334,20504
21401137307,20504
21401137339,20504
21401137327,20504
21401137328,20504
21401137341,20504
21401137326,20504
21401137342,20504
21401137322,20504
21401137316,20504
21401137336,20504
21401137346,20504
21401137321,20504
21401137306,20504
21401137311,20504
21401137340,20504
21401137333,20504
21401137323,20504
21401137344,20504
21401137314,20504
21401137345,20504
21401137319,20504
21401137301,20504
21401137317,20504
21401137309,20504
21401137325,20504
21401137330,20504
21401137303,20504
21401137310,20504
21401137313,20504
21401137329,20504
21401137332,20504
21401137304,20504
21401137324,20504
20403106926,20505
20503108801,20506
20301103607,20507
20202102814,20508
20505110207,20509
20505110203,20509
20302104037,20510
21503140123,20511
20403107110,20512
20802117910,20513
20802117911,20513
21201128820,20514
21201128814,20514
21201128813,20514
21201128803,20515
20103101502,20516
21702142923,20517
20302103909,20518
20302103904,20518
20302103906,20518
20302103905,20518
20302103903,20518
20302103902,20518
20302103907,20518
20302103913,20518
20302103910,20518
20302103901,20518
20302103912,20518
20302103911,20518
20302104009,20519
20302104021,20519
20302104020,20519
20302104010,20519
20302104049,20519
20302104019,20519
20302104018,20519
20302104022,20519
20302104013,20519
20302104023,20519
20302104011,20519
20302104012,20519
20302104024,20519
20302104025,20519
20302104014,20519
20302104015,20519
20302104008,20519
20302104016,20519
21702143109,20520
21201128938,20521
21201128935,20521
21201128953,20521
21201128901,20521
21201128936,20521
21201128949,20521
21201128924,20521
20502108521,20522
20501107718,20523
21501139012,20524
20301103610,20525
20301103405,20526
21601141010,20527
21601141006,20527
21002123213,20528
21002123214,20528
21002123225,20528
21002123217,20528
21002123221,20528
21002123207,20528
21002123218,20528
21002123208,20528
21002123227,20528
21002123228,20528
21002123223,20528
21002123220,20528
21002123202,20528
21002123222,20528
21002123209,20528
21002123215,20528
21002123229,20528
21002123219,20528
21002123230,20528
21002123224,20529
21002123216,20529
21005124528,20530
21005124505,20530
21005124508,20530
21005124516,20530
21005124503,20530
21005124524,20530
21005124515,20530
21005124519,20530
21005124507,20530
21005124520,20530
21005124548,20530
21005124521,20530
21005124504,20530
21005124527,20530
21005124522,20530
21005124502,20530
21005124501,20530
21005124533,20530
21005124518,20530
21005124534,20530
21005124517,20530
21005124525,20530
21005124506,20530
21005124523,20530
21105128631,20531
20503109306,20532
20802118206,20533
20802118205,20533
20802118213,20533
20802118212,20533
20802118214,20533
20802118207,20533
20802118208,20533
20802118211,20533
20802118210,20533
20802118204,20533
20802118209,20533
20701115032,20534
20701115017,20534
20701115020,20534
20701115024,20534
20804119444,20534
20804119405,20534
20701115002,20534
20701115003,20534
20701115037,20534
20804119406,20534
20804119403,20534
20701115019,20534
20701115035,20534
20701115021,20534
20804119409,20534
20701115029,20534
20804119443,20534
20701115028,20534
20804119407,20534
20701115033,20534
20701115031,20534
20701115018,20534
20804119415,20534
20701115015,20534
20804119445,20534
20701115023,20534
20701115026,20534
20804119401,20534
20701115038,20534
20804119442,20534
20701115010,20534
20701115022,20534
20804119410,20534
20701115014,20534
20701115011,20534
20804119408,20534
20804119411,20534
20701115030,20534
20804119446,20534
20804119419,20534
20701115008,20534
20701115007,20534
20701115004,20534
20804119416,20534
20804119441,20534
20701115001,20534
20701115012,20534
20701115009,20534
20701115027,20534
20701115016,20534
20701115013,20534
20804119402,20534
20701115005,20534
20701115006,20534
20804119418,20534
20701115036,20534
20701115025,20534
20701115034,20534
20804119404,20534
20804119417,20534
21205132107,20535
21205132243,20535
21205132214,20535
21205132109,20535
21205132103,20535
21205132205,20535
21205132242,20535
21205132110,20535
21205132225,20535
21205132134,20535
21205132204,20535
21205132252,20535
21205132153,20535
21205132123,20535
21205132122,20535
21205132133,20535
21205132154,20535
21205132207,20535
21205132120,20535
21205132212,20535
21205132111,20535
21205132230,20535
21205132235,20535
21205132118,20535
21205132209,20535
21205132150,20535
21205132224,20535
21205132218,20535
21205132233,20535
21205132136,20535
21205132217,20535
21205132248,20535
21205132221,20535
21205132119,20535
21205132234,20535
21205132151,20535
21205132128,20535
21205132117,20535
21205132228,20535
21205132101,20535
21205132226,20535
21205132245,20535
21205132127,20535
21205132132,20535
21205132219,20535
21205132135,20535
21205132102,20535
21205132139,20535
21205132152,20535
21205132232,20535
21205132131,20535
21205132105,20535
21205132202,20535
21205132236,20535
21205132146,20535
21205132222,20535
21205132237,20535
21205132130,20535
21205132126,20535
21205132213,20535
21205132238,20535
21205132148,20535
21205132220,20535
21205132249,20535
21205132211,20535
21205132116,20535
21205132113,20535
21205132247,20535
21205132244,20535
21205132231,20535
21205132145,20535
21205132223,20535
21205132203,20535
21205132240,20535
21205132210,20535
21205132104,20535
21205132121,20535
21205132115,20535
21205132227,20535
21205132216,20535
21205132106,20535
21205132144,20535
21205132229,20535
21205132251,20535
21205132206,20535
21205132114,20535
21205132239,20535
21205132143,20535
21205132149,20535
21205132140,20535
21205132112,20535
21205132129,20535
21205132125,20535
21205132138,20535
21205132241,20535
21205132147,20535
21205132201,20535
21205132142,20535
21205132208,20535
21205132250,20535
21205132137,20535
21205132215,20535
21205132246,20535
21205132141,20535
21205132124,20535
21205132108,20535
20203103311,20536
20401106201,20537
21702142811,20538
20504109804,20539
20504109801,20539
20504109811,20539
20505110201,20539
20504109812,20540
21701142320,20541
20102101124,20542
20102101122,20542
20505110114,20543
21501139206,20544
21702142709,20545
20402106725,20546
20402106720,20546
20402106724,20546
21003123822,20547
21003123854,20547
21003123808,20547
21003123809,20547
21003123801,20547
21003123814,20547
21003123843,20547
21003123831,20547
21003123817,20547
21003123842,20547
21003123818,20547
21003123810,20547
21003123851,20547
21003123827,20547
21003123828,20547
21003123867,20547
21003123816,20547
21003123823,20547
21003123811,20547
21003123848,20547
21003123845,20547
21003123849,20547
21003123830,20547
21003123829,20547
21003123874,20547
21003123805,20547
21003123868,20547
21003123826,20547
21003123820,20547
21003123866,20547
21003123812,20547
21003123802,20547
21003123825,20547
21003123803,20547
21003123819,20547
21003123813,20547
21003123806,20547
21003123844,20547
21003123856,20547
21003123855,20547
21003123804,20547
21003123852,20547
21003123815,20547
21003123872,20547
21003123850,20547
21003123832,20547
21003123853,20547
21003123824,20547
21003123807,20547
21003123821,20547
21003123863,20547
21701142311,20548
20301103603,20549
20505110001,20550
20201102234,20551
20101100408,20552
20101100410,20552
20101100409,20552
20101100407,20552
20101100404,20552
20201102210,20553
20201102218,20553
20201102232,20553
20201102208,20553
20201102221,20553
20201102225,20553
20201102219,20553
20201102233,20553
20201102228,20553
20201102231,20553
20201102207,20553
20201102241,20553
20201102209,20553
20201102220,20553
20201102240,20553
20201102206,20553
20201102205,20553
20201102214,20553
20201102226,20553
20201102227,20553
21002123501,20554
20502108601,20555
20402106401,20556
20203103203,20557
20203103205,20557
21701142007,20558
20102101216,20559
20102101217,20559
20102101214,20559
20505110206,20560
21501139309,20561
21501139305,20561
20401105717,20562
21003123864,20563
21003123870,20563
21003123861,20563
21003123871,20563
21003123865,20563
21003123869,20563
21603141601,20564
21603141612,20564
20502108207,20565
20503109346,20566
20503109348,20566
20503109347,20566
21701142021,20567
21702142919,20568
21501139226,20569
21501139211,20569
20102100902,20570
20102100911,20570
20901119703,20571
20901119749,20571
20903121305,20571
20901119702,20571
20901119706,20571
20901119751,20571
20903121313,20571
20901119711,20571
20903121304,20571
20901119740,20571
20901119716,20571
20901119723,20571
20901119729,20571
20901119744,20571
20901119737,20571
20901119738,20571
20901119705,20571
20901119741,20571
20901119712,20571
20901119748,20571
20903121310,20571
20901119747,20571
20901119731,20571
20903121314,20571
20901119739,20571
20901119709,20571
20901119727,20571
20901119714,20571
20903121309,20571
20901119730,20571
20901119713,20571
20901119715,20571
20901119707,20571
20903121308,20571
20903121312,20571
20901119708,20571
20903121307,20571
20901119746,20571
20901119728,20571
20903121316,20571
20903121311,20571
20901119742,20571
20901119745,20571
20901119717,20571
20903121317,20571
20901119743,20571
20901119701,20571
20901119710,20571
20901119718,20571
20901119750,20571
20901119704,20571
20903121315,20571
21005124912,20572
21005124612,20572
21005124607,20572
21005124614,20572
21005124606,20572
21005124611,20572
21005124618,20572
21005124619,20572
21005124615,20572
21005124610,20572
21005124605,20572
21005124624,20572
21005124616,20572
21005124613,20572
21005124629,20572
21005124622,20572
21005124625,20572
21005124617,20572
21005124609,20572
21005124627,20572
21005124628,20572
21005124604,20572
21005124603,20572
21005124601,20572
21005124626,20572
21005124608,20572
21005124602,20572
20402106727,20573
20402106726,20574
20302104115,20575
20302104126,20575
20302104113,20575
20302104122,20575
20302104109,20575
20302104105,20575
20302104117,20575
20302104116,20575
20302104110,20575
20302104125,20575
20302104137,20575
20302104136,20575
20302104119,20575
20302104143,20575
20302104114,20575
20302104103,20575
20302104134,20575
20302104124,20575
20302104108,20575
20302104118,20575
20302104104,20575
20302104135,20575
20302104102,20575
20302104123,20575
20302104111,20575
20302104120,20575
20302104121,20575
20302104112,20575
20302104107,20575
20302104130,20575
20302104101,20575
20302104129,20575
21105128521,20576
21105128519,20576
21105128520,20576
20202102822,20577
21601140812,20578
21601140806,20578
20403107510,20579
21201128713,20580
20101100704,20581
20101100706,20581
20101100705,20581
21003123846,20582
21003123859,20582
21003123862,20582
21003123833,20582
21003123836,20582
21003123839,20582
21003123837,20582
21003123873,20582
21003123841,20582
21003123847,20582
21003123858,20582
21003123835,20582
21003123860,20582
21003123857,20582
21003123834,20582
21003123838,20582
21003123840,20582
21202129724,20583
21202129720,20583
21202129707,20583
21202129717,20583
21202129701,20583
21202129609,20583
21202129704,20583
21202129708,20583
21202129706,20583
21202129703,20583
21202129714,20583
21202129726,20583
21202129709,20583
21202129702,20583
21202129713,20583
21202129711,20583
21202129705,20583
21202129723,20583
21202129715,20583
21202129719,20583
21202129710,20583
21202129722,20583
21202129716,20583
21202129725,20583
21202129718,20583
21202129712,20583
21202129721,20583
20501107920,20584
21501139214,20585
21501139216,20585
20503109012,20586
21701142123,20587
21701142102,20587
21701142128,20587
21701142118,20587
21701142103,20587
21701142114,20587
21701142109,20587
21701142111,20587
21701142104,20587
21701142121,20587
21701142120,20587
21701142116,20587
21701142113,20587
21701142115,20587
21701142110,20587
21701142124,20587
21701142119,20587
21701142112,20587
21701142106,20587
21701142117,20587
21701142122,20587
21701142105,20587
21701142125,20587
21701142107,20587
21701142108,20587
21701142127,20587
21701142101,20587
21701142126,20587
20302104044,20588
20302104046,20588
20302104041,20588
20302104043,20588
20302104039,20588
20302104036,20588
20302104048,20588
20302104045,20588
20302104042,20588
20302104034,20588
20302104035,20588
20302104050,20588
20302104038,20588
20302104047,20588
20302104040,20588
20801117211,20589
20801117230,20589
20801117204,20589
20801117237,20589
20801117232,20589
20801117225,20589
20801117207,20589
20801117214,20589
20801117229,20589
20801117206,20589
20801117216,20589
20801117209,20589
20801117215,20589
20801117205,20589
20801117201,20589
20801117236,20589
20801117202,20589
20801117203,20589
20801117226,20589
20801117238,20589
20801117212,20589
20801117210,20589
20801117217,20589
20801117208,20589
20801117213,20589
20801117227,20589
20801117231,20589
20801117228,20589
20801117218,20590
20801117233,20590
20801117221,20590
20801117220,20590
20801117235,20590
20801117222,20590
20801117223,20590
20801117224,20590
20801117234,20590
20801117219,20590
21203130513,20591
21203130545,20591
21203130514,20591
21203130501,20591
21203130537,20591
21203130525,20591
21203130505,20591
21203130531,20591
21203130535,20591
21203130527,20591
21203130547,20591
21203130538,20591
21203130512,20591
21203130520,20591
21203130502,20591
21203130541,20591
21203130504,20591
21203130540,20591
21203130526,20591
21203130544,20591
21203130532,20591
21203130518,20591
21203130506,20591
21203130528,20591
21203130517,20591
21203130519,20591
21203130516,20591
21203130548,20591
21203130534,20591
21203130515,20591
21203130523,20591
21203130510,20591
21203130543,20591
21203130503,20591
21203130533,20591
21203130522,20591
21203130536,20591
21203130539,20591
21203130524,20591
21203130542,20591
21203130530,20591
21203130511,20591
21203130507,20591
21203130546,20591
21203130521,20591
21203130509,20591
21203130508,20591
21203130529,20591
20202102819,20592
20202102801,20592
20202102808,20592
20202102807,20593
21202129901,20594
21202129909,20594
20503109351,20595
20403106906,20596
20403106912,20596
21501139303,20597
21603141908,20598
21402137903,20599
21402137908,20599
21402137906,20599
21402137913,20599
21402137904,20599
21402137932,20599
21402137909,20599
21402137911,20599
21402137905,20599
21402137907,20599
21402137912,20599
21402137910,20599
21402137931,20599
21402137942,20599
21402137902,20599
21402137914,20599
21402137901,20599
21402137943,20599
21502139808,20600
21501138818,20601
21501138820,20601
21501138827,20601
21501138819,20601
21702143019,20602
20701115115,20603
20701115103,20603
20701115142,20603
20701115207,20603
20701115102,20603
20701115109,20603
20701115116,20603
20701115146,20603
20701115130,20603
20701115127,20603
20701115101,20603
20701115128,20603
20701115114,20603
20701115110,20603
20701115147,20603
20701115120,20603
20701115112,20603
20701115126,20603
20701115118,20603
20701115135,20603
20701115143,20603
20701115108,20603
20701115140,20603
20701115131,20603
20701115119,20603
20701115144,20603
20701115104,20603
20701115133,20603
20701115111,20603
20701115138,20603
20701115117,20603
20701115139,20603
20701115136,20603
20701115145,20603
20701115106,20603
20701115121,20603
20701115137,20603
20701115134,20603
20701115129,20603
20701115123,20603
20701115125,20603
20701115141,20603
20701115113,20603
20701115122,20603
20701115107,20603
20701115124,20603
20701115105,20603
20701115132,20603
20701115215,20604
20701115213,20604
20701115223,20604
20701115203,20604
20701115204,20604
20701115208,20604
20701115227,20604
20701115202,20604
20701115211,20604
20701115229,20604
20701115217,20604
20701115216,20604
20701115218,20604
20701115214,20604
20701115206,20604
20701115230,20604
20701115225,20604
20701115209,20604
20701115219,20604
20701115220,20604
20701115228,20604
20701115221,20604
20701115210,20604
20701115224,20604
20701115212,20604
20701115226,20604
20701115222,20604
20701115231,20604
20701115205,20604
20701115201,20604
20401106210,20605
20504109404,20606
20504109417,20607
20504109416,20607
20504109413,20607
20504109419,20608
21105127611,20609
21105127605,20609
21105127601,20609
21105127607,20609
21105127606,20609
21105127619,20609
21105127604,20609
21105127610,20609
21105127612,20609
21105127620,20609
21105127608,20609
21105127603,20609
21105127615,20609
21105127633,20609
21105127616,20609
21105127630,20609
21105127618,20609
21105127609,20609
21105127617,20609
21201129014,20610
20202102906,20611
20202102907,20611
20202102910,20611
20202102912,20611
20202102901,20611
20202102909,20611
20202102902,20611
20202102908,20611
20904122411,20612
20904122423,20612
20904122413,20612
20803119102,20613
20803119101,20613
20803119122,20613
20803119121,20613
20803119103,20613
20803119105,20613
20803119120,20613
20803119104,20613
21701142006,20614
21103126703,20615
21103126729,20615
21103126730,20615
21103126745,20615
21103126715,20615
21103126734,20615
21103126747,20615
21103126746,20615
21103126705,20615
21103126722,20615
21103126713,20615
21103126709,20615
21103126714,20615
21103126716,20615
21103126732,20615
21103126731,20615
21103126735,20615
21103126712,20615
21103126706,20615
21103126717,20615
21103126718,20615
21103126723,20615
21103126711,20615
21103126710,20615
20901119811,20616
20901119810,20616
20901119808,20616
20901119806,20616
20901119814,20616
20901119805,20616
20901119830,20616
20901119807,20616
20901119804,20616
20901119812,20616
20901119813,20616
20901119832,20616
20901119809,20616
20901119833,20616
20901119923,20617
20901119930,20617
20901119922,20617
20901119929,20617
20901119917,20617
20901119924,20617
20901119925,20617
20901119919,20617
20901119928,20617
20901119926,20617
20901119931,20617
20901119932,20617
20901119921,20617
20901119920,20617
20901119918,20617
20901119927,20617
20901119902,20618
20901119903,20618
20901119909,20618
20901119905,20618
20901119913,20618
20901119901,20618
20901119906,20618
20901119910,20618
20901119911,20618
20901119904,20618
20901119907,20618
20901119908,20618
20102101113,20619
20102101108,20620
20302104028,20621
20302104029,20621
20302104006,20621
20302104033,20621
20302104032,20621
20302104026,20621
20302104007,20621
20302104030,20621
20302104031,20621
20302104027,20621
20504109509,20622
21002123520,20623
21702142920,20624
20505110111,20625
20505110112,20625
20505110118,20625
20505110110,20625
20505110113,20625
21701142031,20626
21701142024,20626
21701142025,20626
21701142013,20626
21701142023,20626
21701142012,20626
20801117106,20627
20801117119,20627
20801117104,20627
20801117123,20627
20801117118,20627
20801117107,20627
20801117103,20627
20801117109,20627
20803118809,20627
20803118847,20627
20801117101,20627
20801117102,20627
20801117108,20627
20803118848,20627
20803118811,20627
20801117105,20627
20801117121,20627
20803118810,20627
20803118812,20627
20801117120,20627
20801117111,20627
20801117110,20627
20803118813,20627
20401106202,20628
20302104218,20629
20302104237,20629
20302104203,20629
20302104240,20629
20302104236,20629
20302104238,20629
20302104207,20629
20302104243,20629
20302104231,20629
20302104228,20629
20302104210,20629
20302104212,20629
20302104211,20629
20302104223,20629
20302104205,20629
20302104242,20629
20302104216,20629
20302104215,20629
20302104233,20629
20302104206,20629
20302104219,20629
20302104235,20629
20302104209,20629
20302104230,20629
20302104202,20629
20302104204,20629
20302104229,20629
20302104213,20629
20302104217,20629
20302104234,20629
20302104232,20629
20302104201,20629
20302104214,20629
20302104244,20629
20302104239,20629
20302104208,20629
20501107704,20630
20401106005,20631
21304135506,20632
21304135530,20632
21304135525,20632
21304135528,20632
21304135517,20632
21304135502,20632
21304135519,20632
21304135533,20632
21304135535,20632
21301133922,20632
21304135503,20632
21304135514,20632
21304135505,20632
21304135521,20632
21304135508,20632
21304135523,20632
21304135509,20632
21304135524,20632
21304135522,20632
21304135531,20632
21304135537,20632
21304135529,20632
21304135526,20632
21304135534,20632
21304135513,20632
21304135520,20632
21304135536,20632
21301133904,20632
21304135511,20632
21304135507,20632
21304135538,20632
21304135510,20632
21304135512,20632
21304135518,20632
21304135515,20632
21304135504,20632
21304135516,20632
21304135527,20632
21301133901,20632
21402137940,20633
21105128641,20634
21105128642,20634
21501139421,20635
21501139416,20635
21304135307,20636
21305136202,20637
21305136234,20637
21305136135,20637
21305136225,20637
21305136103,20637
21305136208,20637
21305136134,20637
21305136244,20637
21305136238,20637
21305136232,20637
21305136104,20637
21305136243,20637
21305136237,20637
21305136224,20637
21305136109,20637
21305136210,20637
21305136121,20637
21305136136,20637
21305136215,20637
21305136113,20637
21305136127,20637
21305136219,20637
21305136229,20637
21305136223,20637
21305136144,20637
21305136129,20637
21305136248,20637
21305136205,20637
21305136226,20637
21305136102,20637
21305136123,20637
21305136131,20637
21305136212,20637
21305136130,20637
21305136227,20637
21305136141,20637
21305136120,20637
21305136211,20637
21305136230,20637
21305136240,20637
21305136221,20637
21305136242,20637
21305136241,20637
21305136105,20637
21305136148,20637
21305136207,20637
21305136108,20637
21305136112,20637
21305136106,20637
21305136213,20637
21305136245,20637
21305136142,20637
21305136124,20637
21305136218,20637
21305136203,20637
21305136246,20637
21305136125,20637
21305136247,20637
21305136250,20637
21305136217,20637
21305136239,20637
21305136116,20637
21305136204,20637
21305136143,20637
21305136222,20637
21305136236,20637
21305136220,20637
21305136228,20637
21305136101,20637
21305136118,20637
21305136126,20637
21305136119,20637
21305136201,20637
21305136132,20637
21305136117,20637
21305136233,20637
21305136147,20637
21305136122,20637
21305136249,20637
21305136206,20637
21305136214,20637
21305136146,20637
21305136110,20637
21305136107,20637
21305136216,20637
21305136128,20637
21305136114,20637
21305136139,20637
21305136115,20637
21305136231,20637
21305136140,20637
21305136209,20637
21305136137,20637
21305136235,20637
21305136133,20637
21305136145,20637
21305136111,20637
21305136138,20637
21501138835,20638
21501138833,20638
21501138810,20638
21501138828,20638
21501138805,20638
21501138802,20638
21501138804,20638
21501138806,20638
21501138811,20638
21501138836,20638
21501138837,20638
21501138808,20638
21501138831,20638
21501138812,20638
21501138822,20638
21501138803,20638
21501138826,20638
21501138832,20638
21501138821,20638
21501138813,20638
21501138823,20638
21501138816,20638
21501138829,20638
21501138817,20638
21501138809,20638
21501138834,20638
21501138814,20638
21501138830,20638
21501138825,20638
21501138815,20638
21501138824,20638
21501138807,20638
20403106929,20639
20401105709,20640
20401105716,20641
20802118008,20642
20802118012,20642
20802118015,20642
20802118001,20642
20802118006,20642
20802118016,20642
20802118017,20642
20802118013,20642
20802118004,20642
20802118009,20642
20802118010,20642
20802118005,20642
20802118007,20642
20802118014,20642
20802118002,20642
20802118011,20642
20802118003,20642
20904122501,20643
20203103204,20644
21205132618,20645
21205132651,20645
21205132626,20645
21205132640,20645
21205132627,20645
20201102516,20646
20201102517,20646
20201102509,20646
20201102515,20646
20403107509,20647
20403107318,20648
20903121007,20649
20903121009,20649
20903121008,20649
20903121010,20649
20903121005,20649
20903121006,20649
20903121001,20649
20903121003,20649
20903121004,20649
20903121002,20649
21702143016,20650
20303105109,20651
20303105110,20651
20403107008,20652
20203103301,20653
20203103307,20653
20203103322,20653
21602141329,20654
21602141328,20654
20301103506,20655
20301103504,20655
20301103505,20655
20503109322,20656
20503109323,20656
20503109325,20656
20503109301,20656
20503109321,20656
20503109302,20656
20503109324,20656
20503109304,20656
20503109303,20656
20503109329,20656
20503109349,20656
20503109330,20656
20101100337,20657
20101100347,20657
20101100313,20658
20101100314,20658
20101100345,20658
20101100315,20658
20101100336,20658
21201128801,20659
20201101825,20660
20201101826,20660
20201101824,20660
21702142609,20661
21502139505,20662
21502139515,20662
21502139504,20662
21502139517,20662
21502139503,20662
21502139507,20662
21502139513,20662
21502139520,20662
21502139509,20662
21502139518,20662
21502139506,20662
21502139501,20662
21502139502,20662
21502139516,20662
21502139508,20662
21502139514,20662
20901120017,20663
20901120013,20663
20901120019,20663
20901120021,20663
20901120007,20663
20901120011,20663
20901120010,20663
20901120016,20663
20901120005,20663
20901120009,20663
20901120026,20663
20901120025,20663
20901120014,20663
20901120018,20663
20901120003,20663
20901120012,20663
20901120024,20663
20901120015,20663
20901120004,20663
20901120006,20663
20901120020,20663
20901120008,20663
20901120002,20663
20901120023,20663
20901120022,20663
20901120001,20663
20901120103,20664
20901120115,20664
20901120102,20664
20901120107,20664
20901120117,20664
20901120118,20664
20901120104,20664
20901120106,20664
20901120105,20664
21005124201,20665
21005124202,20665
21005124215,20665
21005124214,20665
20505110405,20666
20201101912,20667
20401105701,20668
20303105330,20669
20303105307,20669
20303105310,20669
20303105304,20669
20303105305,20669
20303105309,20669
20303105303,20669
20303105308,20669
21702142808,20670
20504109405,20671
21501139017,20672
21501139004,20672
20501107712,20673
21702143107,20674
20502108216,20675
21203130314,20676
21203130305,20676
21203130313,20676
21501138909,20677
20201102402,20678
20201102403,20678
20201102404,20678
20201102411,20678
20201102410,20678
21602141305,20679
20502108404,20680
20502108408,20680
20502108405,20680
21105128208,20681
21105128206,20681
21105128201,20681
21105128205,20681
21105128207,20681
21105128215,20682
21105128213,20682
21105128214,20682
20201102242,20683
20201102216,20683
20201102239,20683
20201102203,20683
20201102213,20683
20201102238,20683
20201102229,20683
20201102224,20683
20201102201,20683
20201102230,20683
20201102215,20683
20201102211,20683
20201102236,20683
20201102237,20683
20201102202,20683
20201102243,20683
20201102244,20683
20201102217,20683
20201102222,20683
20201102235,20683
20201102212,20683
20201102223,20683
20903121417,20684
20903121416,20684
20903121412,20684
21501139016,20685
21501139010,20685
21501139018,20685
21501139015,20685
21601140729,20686
20503108910,20687
21602141205,20688
21602141208,20688
21603141801,20689
21603141809,20689
21602141306,20690
21602141308,20690
21602141307,20690
21301133240,20691
21301133238,20691
21301133216,20691
21301133220,20691
21301133214,20691
21301133226,20691
21301133224,20691
21301133225,20691
21301133210,20691
21301133237,20691
21503140115,20692
21001122802,20693
21001122803,20693
21001122817,20693
21001122813,20693
21001122816,20693
21001122821,20693
21001122824,20693
21001122801,20693
21001122815,20693
21001122826,20693
21001122820,20693
21001122814,20693
21001122819,20693
21001122822,20693
21001122812,20693
21001122823,20693
21301133207,20694
21301133228,20694
21301133231,20694
21301133236,20694
21301133205,20694
21301133235,20694
21301133222,20694
21301133206,20694
21301133217,20694
21301133232,20694
21301133223,20694
21301133239,20694
21301133203,20694
21301133212,20694
21301133227,20694
21301133202,20694
21301133204,20694
21301133213,20694
21301133215,20694
21301133219,20694
21301133211,20694
21301133234,20694
21301133221,20694
21301133201,20694
21301133209,20694
21301133233,20694
21301133230,20694
21301133208,20694
21301133218,20694
21301133229,20694
21001122948,20695
21001122912,20695
21001122962,20695
21001122911,20695
21001122913,20695
21001122922,20695
21001122925,20695
21001122949,20695
21001122928,20695
21001122955,20695
21001122929,20695
21001122923,20695
21001122926,20695
21001122954,20695
21001122921,20695
21001122818,20695
21001122950,20695
21001122958,20695
21001122924,20695
21001122945,20695
21001122919,20695
21001122944,20695
21001122960,20695
21001122943,20695
21001122920,20695
21001122947,20695
21001122959,20695
21001122910,20695
21001122901,20695
21001122946,20695
21001122952,20695
21001122951,20695
21001122953,20695
21001122957,20695
21001122927,20695
21301134008,20696
21301134035,20696
21301134009,20696
21301134034,20696
21301134010,20697
21301134013,20697
21001122806,20698
21001122811,20698
21001122825,20698
21001122810,20698
21001122809,20698
21001122807,20698
21001122808,20698
20201102033,20699
20201102031,20699
20201102034,20699
20201102015,20699
20201102023,20699
20201102029,20699
20201102028,20699
20201102035,20699
20201102016,20699
20201102025,20699
20201102027,20699
20201102026,20699
20201102017,20699
20201102030,20699
20201102038,20699
20604112105,20700
20604112107,20700
20604112113,20700
20604112122,20700
20604112103,20700
20604112117,20700
20604112112,20700
20604112114,20700
20604112123,20700
20604112116,20700
20604112102,20700
20604112121,20700
20604112108,20700
20604112119,20700
20604112104,20700
20604112106,20700
20604112118,20700
