sa1,ssc
5116103,50749
5116117,50749
5116104,50749
5116114,50749
5116112,50749
5116107,50749
5116121,50749
5116119,50749
5116122,50749
5116115,50749
5116106,50749
5116102,50749
5121204,50750
5121206,50750
5121216,50750
5105409,50751
5105420,50751
5105405,50751
5105402,50751
5105408,50751
5105411,50751
5105426,50751
5105415,50751
5105403,50751
5105407,50751
5105429,50751
5105419,50751
5105410,50751
5105406,50751
5105404,50751
5105428,50751
5105427,50751
5105414,50751
5105418,50751
5105401,50751
5105417,50751
5103608,50752
5103611,50752
5103624,50752
5103623,50752
5103601,50752
5103614,50752
5103615,50752
5103617,50752
5103610,50752
5103613,50752
5103609,50752
5110103,50753
5123104,50754
5123701,50755
5120709,50756
5110718,50757
5110712,50757
5110725,50757
5110717,50757
5110719,50757
5110723,50757
5110722,50757
5110714,50757
5110716,50757
5110702,50757
5110721,50757
5110720,50757
5110713,50757
5110724,50757
5110710,50757
5110715,50757
5121304,50758
5121302,50758
5121303,50758
5121722,50759
5121911,50760
5121902,50760
5121904,50760
5123102,50761
5104911,50762
5117201,50763
5106805,50764
5106813,50764
5106814,50764
5106806,50764
5106802,50764
5106804,50764
5106801,50764
5106803,50764
5113718,50765
5113747,50765
5113732,50765
5113733,50765
5113717,50765
5113706,50765
5113705,50765
5113731,50765
5113702,50765
5113751,50765
5113738,50765
5113759,50765
5113724,50765
5113740,50765
5113712,50765
5113701,50765
5113719,50765
5113737,50765
5113707,50765
5113758,50765
5113735,50765
5113711,50765
5113743,50765
5113727,50765
5113714,50765
5113744,50765
5113757,50765
5113754,50765
5113734,50765
5113756,50765
5113749,50765
5113708,50765
5113746,50765
5113739,50765
5113753,50765
5113725,50765
5113728,50765
5113745,50765
5113721,50765
5113755,50765
5113720,50765
5113730,50765
5113704,50765
5113748,50765
5113703,50765
5113710,50765
5113726,50765
5113742,50765
5113750,50765
5113723,50765
5113722,50765
5113715,50765
5113752,50765
5113741,50765
5113709,50765
5113713,50765
5113716,50765
5113736,50765
5113729,50765
5121601,50766
5121807,50767
5121809,50767
5121808,50767
5121810,50767
5121801,50767
5121806,50767
5121803,50767
5124401,50768
5124402,50768
5124403,50768
5124404,50768
5124712,50769
5122605,50770
5123210,50771
5124209,50772
5122805,50773
5109412,50774
5109410,50774
5109408,50774
5109415,50774
5109409,50774
5109411,50774
5109413,50774
5109509,50775
5109505,50775
5109501,50775
5109514,50775
5109518,50775
5109504,50775
5109508,50775
5109511,50775
5109502,50775
5109506,50775
5109515,50775
5109510,50775
5109512,50775
5109507,50775
5109503,50775
5109513,50775
5100306,50776
5110903,50777
5110906,50777
5110902,50777
5110901,50777
5110916,50777
5110904,50777
5110905,50777
5101418,50778
5101807,50779
5106811,50780
5106810,50780
5100601,50781
5100602,50781
5100606,50781
5100603,50781
5100607,50781
5100604,50781
5121104,50782
5121102,50782
5121103,50782
5100225,50783
5100223,50783
5100201,50783
5100224,50783
5112328,50784
5112327,50784
5112318,50784
5112330,50784
5112326,50784
5112306,50784
5112331,50784
5112302,50784
5112332,50784
5112319,50784
5112324,50784
5112317,50784
5112323,50784
5112325,50784
5112301,50784
5112307,50784
5112322,50784
5112329,50784
5112320,50784
5112321,50784
5112305,50784
5112304,50784
5119813,50785
5119814,50785
5101516,50786
5101506,50786
5106508,50787
5106507,50787
5121213,50788
5121209,50788
5121210,50788
5121207,50788
5121208,50788
5121214,50788
5125003,50789
5125007,50789
5125006,50789
5125004,50789
5125005,50789
5119228,50790
5119223,50790
5119225,50790
5119211,50790
5119208,50790
5119224,50790
5119207,50790
5119212,50790
5119219,50790
5119227,50790
5119206,50790
5119226,50790
5119204,50790
5119205,50790
5119209,50790
5119221,50790
5119222,50790
5119229,50790
5119220,50790
5119215,50790
5119216,50790
5119202,50790
5119213,50790
5119203,50790
5119214,50790
5119201,50790
5119217,50790
5119218,50790
5119210,50790
5121713,50791
5114112,50792
5114121,50792
5114115,50792
5122707,50793
5102002,50794
5102001,50794
5106901,50795
5124606,50796
5116803,50797
5116801,50797
5116805,50797
5121317,50798
5121319,50798
5121315,50798
5121316,50798
5121320,50798
5121318,50798
5121301,50798
5123921,50799
5110318,50800
5110303,50800
5123612,50801
5102211,50802
5102204,50802
5102213,50802
5102214,50802
5102206,50802
5102205,50802
5110822,50803
5110821,50803
5110834,50803
5110815,50803
5110843,50803
5110828,50803
5110845,50803
5110829,50803
5110846,50803
5110825,50803
5110823,50803
5110842,50803
5110835,50803
5110819,50803
5110824,50803
5110830,50803
5110832,50803
5110816,50803
5110831,50803
5110810,50803
5110818,50803
5110817,50803
5110827,50803
5110826,50803
5110803,50803
5110841,50803
5110833,50803
5120306,50804
5120701,50805
5119327,50806
5119328,50806
5119306,50806
5119302,50806
5119307,50806
5119325,50806
5119323,50806
5119304,50806
5119305,50806
5119326,50806
5119320,50806
5119319,50806
5119313,50806
5119301,50806
5119309,50806
5119316,50806
5119314,50806
5119308,50806
5119318,50806
5119310,50806
5119303,50806
5119311,50806
5119321,50806
5119322,50806
5119317,50806
5119324,50806
5119315,50806
5119312,50806
5101607,50807
5101602,50807
5101603,50807
5101608,50807
5101601,50807
5101606,50807
5101604,50807
5101605,50807
5121614,50808
5123305,50809
5107317,50810
5107322,50810
5107318,50810
5107321,50810
5107332,50810
5107319,50810
5107320,50810
5107331,50810
5107333,50810
5107323,50810
5120901,50811
5114618,50812
5114610,50812
5114611,50812
5114612,50812
5114601,50812
5114602,50812
5109419,50813
5109418,50813
5109414,50813
5109401,50813
5124109,50814
5113805,50815
5113827,50815
5113830,50815
5113802,50815
5113829,50815
5113828,50815
5116201,50816
5116202,50816
5121031,50817
5123915,50818
5122207,50819
5116908,50820
5116903,50820
5117101,50820
5116906,50820
5116905,50820
5116902,50820
5116909,50820
5116904,50820
5116907,50820
5122610,50821
5113001,50822
5104323,50823
5104324,50823
5104326,50823
5104329,50823
5104322,50823
5104327,50823
5104318,50823
5104325,50823
5104312,50823
5104314,50823
5104311,50823
5104317,50823
5104316,50823
5104330,50823
5104313,50823
5104306,50823
5104320,50823
5104321,50823
5104308,50823
5104319,50823
5104328,50823
5104307,50823
5104331,50823
5104315,50823
5109629,50824
5109621,50824
5109620,50824
5109628,50824
5109626,50824
5109614,50824
5109622,50824
5109617,50824
5109619,50824
5109618,50824
5109612,50824
5109615,50824
5109613,50824
5109627,50824
5109616,50824
5119420,50825
5119404,50825
5119402,50825
5119419,50825
5119424,50825
5119423,50825
5100219,50826
5100244,50826
5100250,50826
5100205,50826
5100243,50826
5100216,50826
5100215,50826
5100206,50826
5100218,50826
5100214,50826
5100251,50826
5100233,50826
5100249,50826
5100213,50826
5100245,50826
5100207,50826
5100217,50826
5100242,50826
5100220,50826
5121022,50827
5120020,50828
5120030,50828
5120024,50828
5120014,50828
5120013,50828
5104336,50829
5104334,50829
5104339,50829
5104332,50829
5104337,50829
5104310,50829
5104335,50829
5104333,50829
5104338,50829
5104140,50830
5104142,50830
5104123,50830
5104122,50830
5104127,50830
5104138,50830
5104124,50830
5104125,50830
5104126,50830
5104139,50830
5104128,50830
5102913,50831
5105733,50832
5105732,50832
5105731,50832
5124413,50833
5109017,50834
5109019,50834
5109018,50834
5109016,50834
5109022,50834
5109012,50834
5109011,50834
5109013,50834
5109023,50834
5124204,50835
5116527,50836
5116526,50836
5116502,50836
5116528,50836
5116530,50836
5116529,50836
5121217,50837
5105709,50838
5124710,50839
5122305,50840
5122316,50840
5122308,50840
5122306,50840
5122309,50840
5122307,50840
5124509,50841
5118303,50842
5118306,50842
5118302,50842
5118304,50842
5118308,50842
5118309,50842
5118301,50842
5118305,50842
5118310,50842
5118307,50842
5120602,50843
5113127,50844
5113108,50844
5113101,50844
5113117,50844
5113125,50844
5113120,50844
5113134,50844
5113114,50844
5113110,50844
5113106,50844
5113116,50844
5113105,50844
5113139,50844
5113109,50844
5113123,50844
5113107,50844
5113133,50844
5113129,50844
5113122,50844
5113131,50844
5113132,50844
5113124,50844
5113136,50844
5113112,50844
5113115,50844
5113135,50844
5113113,50844
5113128,50844
5113126,50844
5113119,50844
5113130,50844
5113111,50844
5113104,50844
5113103,50844
5113102,50844
5113118,50844
5113138,50844
5113137,50844
5113121,50844
5125012,50845
5125002,50845
5119903,50846
5123306,50847
5112416,50848
5112415,50848
5112435,50848
5112434,50848
5112401,50848
5112425,50848
5112436,50848
5112414,50848
5112424,50848
5112439,50848
5112413,50848
5112438,50848
5121510,50849
5121505,50849
5121506,50849
5100315,50850
5119403,50851
5118405,50852
5118417,50852
5118406,50852
5118411,50852
5118408,50852
5118402,50852
5118412,50852
5118409,50852
5118414,50852
5118415,50852
5118404,50852
5118413,50852
5118401,50852
5118403,50852
5118407,50852
5118410,50852
5118416,50852
5118418,50852
5100111,50853
5100629,50854
5100618,50854
5100605,50854
5100617,50854
5100633,50854
5100630,50854
5100616,50854
5101417,50855
5123801,50856
5123802,50856
5123812,50856
5121004,50857
5121005,50857
5121024,50857
5121006,50857
5121003,50857
5121002,50857
5121023,50857
5123010,50858
5106619,50859
5106621,50859
5109611,50860
5109631,50860
5109623,50860
5109610,50860
5109604,50860
5109602,50860
5109601,50860
5109603,50860
5109609,50860
5109630,50860
5123905,50861
5108310,50862
5108311,50862
5108322,50862
5108323,50862
5108327,50862
5108329,50862
5108325,50862
5108304,50862
5108314,50862
5108307,50862
5108316,50862
5108331,50862
5108302,50862
5108305,50862
5108317,50862
5108320,50862
5108319,50862
5108306,50862
5108315,50862
5108321,50862
5108326,50862
5108324,50862
5108313,50862
5108330,50862
5108308,50862
5108303,50862
5108309,50862
5108328,50862
5108312,50862
5108301,50862
5108318,50862
5104910,50863
5104901,50863
5104905,50863
5104903,50863
5121115,50864
5121116,50864
5121114,50864
5124331,50865
5124322,50865
5124329,50865
5124309,50865
5111007,50866
5123811,50867
5123805,50867
5120810,50868
5120802,50868
5120808,50868
5101802,50869
5122527,50870
5122522,50870
5122523,50870
5122528,50870
5122525,50870
5122526,50870
5122524,50870
5121507,50871
5121703,50872
5100316,50873
5100318,50873
5100317,50873
5100307,50874
5100212,50875
5110908,50876
5110914,50876
5110912,50876
5110913,50876
5110917,50876
5110910,50876
5110907,50876
5110909,50876
5110911,50876
5121611,50877
5116317,50878
5116314,50878
5116318,50878
5116311,50878
5116301,50878
5116308,50878
5116303,50878
5116312,50878
5116309,50878
5116307,50878
5116302,50878
5116310,50878
5116306,50878
5116315,50878
5116305,50878
5116316,50878
5116313,50878
5116304,50878
5102005,50879
5101414,50880
5101413,50880
5102013,50881
5124711,50882
5109722,50883
5109702,50883
5109714,50883
5109720,50883
5109716,50883
5109717,50883
5109707,50883
5109734,50883
5109705,50883
5109701,50883
5109703,50883
5109723,50883
5109729,50883
5109712,50883
5109713,50883
5109719,50883
5109718,50883
5109715,50883
5109708,50883
5109711,50883
5109721,50883
5109724,50883
5109710,50883
5109709,50883
5109704,50883
5124508,50884
5124507,50884
5124504,50884
5124505,50884
5124506,50884
5124515,50884
5124516,50884
5101719,50885
5122601,50886
5100921,50887
6109001,60001
6109114,60002
6107507,60003
6107506,60003
6107504,60003
6107503,60003
6100518,60004
6100520,60004
6100502,60004
6100503,60004
6100501,60004
6106906,60005
6106406,60006
6102415,60007
6108612,60008
6108610,60008
6106411,60009
6109401,60010
6101308,60011
6101313,60011
6101301,60011
6101310,60011
6101309,60011
6101305,60011
6101306,60011
6101304,60011
6101312,60011
6106110,60012
6106701,60013
6106704,60013
6106717,60013
6108909,60014
6109112,60015
6102715,60016
6102713,60016
6102712,60016
6102714,60016
6102702,60016
6105308,60017
6105307,60017
6105306,60017
6105310,60017
6105311,60017
6105305,60017
6106420,60018
6105303,60019
6105302,60019
6105304,60019
6105922,60020
6105914,60021
6100411,60022
6100408,60022
6100414,60022
6100415,60022
6100417,60022
6100418,60022
6100419,60022
6100407,60022
6100412,60022
6100416,60022
6100413,60022
6100409,60022
6100410,60022
6105921,60023
6101417,60024
6101403,60024
6101415,60024
6101410,60024
6101406,60024
6101416,60024
6101411,60024
6101402,60024
6101408,60024
6107403,60025
6107415,60025
6107404,60025
6106410,60026
6106905,60027
6105710,60028
6102316,60029
6102308,60029
6102312,60029
6102325,60029
6102314,60029
6102324,60029
6102319,60029
6102310,60029
6102315,60029
6102303,60029
6102320,60029
6102309,60029
6102313,60029
6102326,60029
6102311,60029
6102318,60029
6102317,60029
6104402,60030
6104403,60030
6104405,60030
6104404,60030
6105503,60031
6109603,60032
6102601,60033
6103416,60034
6106501,60035
6105704,60036
6106307,60037
6105511,60038
6100120,60039
6100113,60039
6100108,60039
6100118,60039
6100115,60039
6100122,60039
6100119,60039
6100114,60039
6100112,60039
6100116,60039
6100111,60039
6106306,60040
6106304,60040
6106305,60040
6106308,60040
6100202,60041
6100207,60041
6100205,60041
6100201,60041
6100210,60041
6100206,60041
6100209,60041
6106716,60042
6108001,60043
6108002,60043
6107702,60044
6107704,60044
6107705,60044
6107703,60044
6106607,60045
6109611,60046
6100521,60047
6100506,60047
6100504,60047
6100507,60047
6106703,60048
6106709,60048
6106104,60049
6106101,60049
6106102,60049
6106318,60050
6106315,60050
6103405,60051
6103410,60051
6103419,60051
6103418,60051
6105608,60052
6105607,60052
6105416,60053
6101404,60054
6101409,60054
6101413,60054
6101407,60054
6101405,60054
6105415,60055
6101516,60056
6101505,60056
6101508,60056
6101518,60056
6101519,60056
6101513,60056
6101501,60056
6101510,60056
6101512,60056
6101502,60056
6101520,60056
6101506,60056
6101517,60056
6101515,60056
6101503,60056
6101507,60056
6101509,60056
6101514,60056
6101504,60056
6101511,60056
6105301,60057
6101106,60058
6101113,60058
6101114,60058
6101103,60058
6109102,60059
6101210,60060
6106713,60061
6107407,60062
6101401,60063
6101414,60063
6106106,60064
6102417,60065
6103414,60066
6107814,60067
6107813,60067
6107205,60068
6107004,60069
6101205,60070
6106109,60071
6106108,60071
6106105,60071
6107613,60072
6109301,60073
6109304,60073
6109303,60073
6107003,60074
6107001,60074
6107005,60074
6107002,60074
6106111,60075
6107011,60076
6105405,60077
6105419,60077
6105417,60077
6105406,60077
6105407,60077
6105403,60077
6105418,60077
6105404,60077
6105409,60077
6105402,60077
6105408,60077
6106909,60078
6106325,60079
6101608,60080
6101609,60080
6105505,60081
6106210,60082
6106201,60082
6108507,60083
6108526,60083
6108514,60083
6108523,60083
6108519,60083
6108510,60083
6108506,60083
6108531,60083
6108528,60083
6108530,60083
6108535,60083
6108509,60083
6108502,60083
6108522,60083
6108504,60083
6108513,60083
6108517,60083
6108518,60083
6108515,60083
6108520,60083
6108503,60083
6108501,60083
6108529,60083
6108524,60083
6108512,60083
6108505,60083
6108516,60083
6108525,60083
6108511,60083
6108532,60083
6108534,60083
6108527,60083
6108536,60083
6108533,60083
6108508,60083
6108521,60083
6105810,60084
6103404,60085
6103420,60085
6103402,60085
6103409,60085
6103411,60085
6103403,60085
6107401,60086
6108806,60087
6107402,60088
6107104,60089
6107103,60089
6108004,60090
6101610,60091
6100107,60092
6100106,60092
6100123,60092
6100524,60093
6103417,60094
6102909,60095
6102908,60095
6102902,60095
6106714,60096
6107301,60097
6107303,60097
6107805,60098
6108613,60099
6108615,60099
6108603,60099
6108605,60099
6108609,60099
6108601,60099
6108602,60099
6108614,60099
6108616,60099
6108604,60099
6108608,60099
6108611,60099
6108606,60099
6108607,60099
6103801,60100
6103814,60100
6103804,60100
6103802,60100
6103816,60100
6103803,60100
6107009,60101
6102407,60102
6105411,60103
6106502,60104
6109607,60105
6108007,60106
6106205,60107
6106208,60107
6106203,60107
6106212,60107
6105509,60108
6105502,60108
6106403,60109
6103215,60110
6103216,60110
6106416,60111
6106504,60112
6109605,60113
6103421,60114
6103415,60114
6109405,60115
6109206,60116
6109207,60116
6109205,60116
6105510,60117
6107209,60118
6107208,60118
6107214,60118
6100102,60119
6100103,60119
6100105,60119
6100117,60119
6100104,60119
6107008,60120
6107010,60121
6107603,60122
6108210,60122
6108206,60122
6107110,60123
6107101,60123
6107107,60123
6107106,60123
6100605,60124
6100606,60124
6100604,60124
6100601,60124
6100607,60124
6100602,60124
6100608,60124
6100603,60124
6105916,60125
6105909,60125
6105910,60125
6105902,60125
6105906,60125
6105904,60125
6105915,60125
6105918,60125
6105905,60125
6105908,60125
6105917,60125
6105907,60125
6105903,60125
6107006,60126
6102704,60127
6102701,60127
6107201,60128
6107215,60128
6106608,60129
6105512,60130
6101412,60131
6101731,60132
6101730,60132
6101722,60132
6101716,60132
6101703,60132
6101732,60132
6101702,60132
6101710,60132
6101718,60132
6101715,60132
6101712,60132
6101726,60132
6101729,60132
6101720,60132
6101706,60132
6101701,60132
6101704,60132
6101713,60132
6101723,60132
6101709,60132
6101711,60132
6101728,60132
6101719,60132
6101727,60132
6101714,60132
6101707,60132
6101725,60132
6101721,60132
6101705,60132
6101708,60132
6101717,60132
6101724,60132
6105712,60133
6101611,60134
6101612,60134
6106907,60135
6101302,60136
6101303,60136
6101311,60136
6101307,60136
6109715,60137
6101008,60138
6109302,60139
6105501,60140
6106412,60141
6105313,60142
6105507,60143
6105513,60143
6107207,60144
6105606,60145
6105609,60145
6105602,60145
6105603,60145
6105601,60145
6105604,60145
6105707,60146
6106503,60147
6108009,60148
6108008,60148
6108910,60149
6106609,60150
6109404,60151
6109609,60152
6100109,60153
6100121,60153
6100101,60153
6100110,60153
6107915,60154
6107913,60154
6107604,60155
6107308,60156
6107711,60157
6107712,60157
6107708,60157
6105912,60158
6105911,60158
6102716,60159
6102720,60159
6102717,60159
6102719,60159
6102718,60159
6105309,60160
6100204,60161
6102301,60162
6102302,60162
6100703,60163
6100711,60163
6100706,60163
6100702,60163
6100701,60163
6100710,60163
6100714,60163
6100712,60163
6100705,60163
6100715,60163
6100718,60163
6100707,60163
6100704,60163
6100719,60163
6100713,60163
6100709,60163
6100708,60163
6100720,60163
6102218,60164
6102202,60164
6107219,60165
6107213,60165
6107221,60165
6107211,60165
6107218,60165
6107220,60165
6103601,60166
6103602,60166
6103605,60166
6103610,60166
6103609,60166
6103612,60166
6103608,60166
6103611,60166
6103606,60166
6103604,60166
6103607,60166
6103603,60166
6109413,60167
6107216,60168
6102404,60169
6105809,60170
6105312,60171
6103406,60172
6106706,60173
6106901,60174
6106902,60174
6106903,60174
6105412,60175
6107602,60176
6103707,60177
6103705,60177
6103704,60177
6103709,60177
6103703,60177
6103708,60177
6103702,60177
6103701,60177
6103706,60177
6103710,60177
6102228,60178
6102212,60178
6102211,60178
6102215,60178
6102229,60178
6102204,60178
6102217,60178
6102206,60178
6102225,60178
6102216,60178
6102201,60178
6102224,60178
6102220,60178
6102226,60178
6102205,60178
6102207,60178
6102213,60178
6102203,60178
6102221,60178
6102209,60178
6102210,60178
6102227,60178
6102219,60178
6102214,60178
6102208,60178
6102323,60179
6102322,60179
6102305,60179
6102304,60179
6102306,60179
6102307,60179
6106603,60180
6106601,60180
6106602,60180
6106316,60181
6105504,60182
6109610,60183
6108711,60184
6108709,60184
6108701,60184
6108704,60184
6108702,60184
6108706,60184
6108707,60184
6108703,60184
6108712,60184
6108708,60184
6108710,60184
6100510,60185
6100514,60185
6100513,60185
6100508,60185
6100509,60185
6100512,60185
6100511,60185
6103809,60186
6103808,60186
6103811,60186
6103806,60186
6103815,60186
6103807,60186
6103812,60186
6103810,60186
6103813,60186
6103805,60186
6102002,60187
6105807,60188
6103908,60189
6103902,60189
6103909,60189
6103901,60189
6103907,60189
6103904,60189
6103906,60189
6103905,60189
6103903,60189
6103910,60189
6106324,60190
6109209,60191
6109204,60191
6102807,60192
6102810,60192
6102809,60192
6102816,60192
6102815,60192
6102805,60192
6102812,60192
6102813,60192
6102819,60192
6102814,60192
6102818,60192
6102808,60192
6102804,60192
6102811,60192
6102223,60193
6103407,60194
6103401,60194
6105711,60195
6105801,60196
6105808,60196
6100810,60197
6100814,60197
6100802,60197
6100809,60197
6100815,60197
6100811,60197
6100806,60197
6100801,60197
6100813,60197
6100817,60197
6100808,60197
6100807,60197
6100816,60197
6100812,60197
6100803,60197
6107420,60198
6106003,60199
6106001,60199
6106009,60199
6106008,60199
6106007,60199
6106002,60199
6106005,60199
6106010,60199
6106004,60199
6106006,60199
6102413,60200
6107202,60201
6105919,60202
6105901,60202
6102403,60203
6102416,60204
6107204,60205
6101602,60206
6101604,60206
6101606,60206
6101603,60206
6101605,60206
6101601,60206
6101607,60206
6107012,60207
6102019,60208
6106610,60208
6102003,60208
6106712,60209
6102408,60210
6102402,60210
6102401,60210
6102405,60210
6102412,60210
6102414,60210
6102411,60210
6102409,60210
6106417,60211
6109403,60212
6106604,60213
6104116,60214
6104110,60214
6104108,60214
6104109,60214
6105420,60215
6109406,60216
6105414,60217
6108804,60218
6108805,60218
6108803,60218
6106908,60219
6103507,60220
6103518,60220
6103502,60220
6103505,60220
6103503,60220
6103519,60220
6103506,60220
6106507,60221
6105413,60222
6105401,60222
6102004,60223
6106611,60223
6109409,60224
6100406,60225
6100402,60225
6107707,60226
6107713,60226
6107701,60226
6101804,60227
6101814,60227
6101807,60227
6101806,60227
6101805,60227
6101802,60227
6101813,60227
6101910,60228
6101901,60228
6101911,60228
6101907,60228
6101903,60228
6101905,60228
6101904,60228
6101902,60228
6101906,60228
6101909,60228
6101908,60228
6107606,60229
6108902,60230
6100908,60231
6100907,60231
6100905,60231
6100903,60231
6100904,60231
6100906,60231
6109606,60232
6102905,60233
6102901,60233
6102903,60233
6102904,60233
6102906,60233
6100505,60234
6102802,60235
6102817,60235
6102801,60235
6102803,60235
6102806,60235
6106418,60236
6107206,60237
6104008,60238
6104007,60238
6104005,60238
6104002,60238
6104003,60238
6104011,60238
6104010,60238
6104004,60238
6104001,60238
6104006,60238
6104009,60238
6107305,60239
6106310,60240
6106605,60241
6107601,60242
6102222,60243
6102016,60244
6102006,60244
6102013,60244
6102015,60244
6102007,60244
6102009,60244
6102005,60244
6102017,60244
6102014,60244
6102011,60244
6102008,60244
6102001,60244
6102012,60244
6102010,60244
6102018,60244
6103003,60245
6103014,60245
6103006,60245
6103001,60245
6103009,60245
6103002,60245
6103008,60245
6103012,60245
6103007,60245
6103013,60245
6103010,60245
6103004,60245
6103005,60245
6103011,60245
6104113,60246
6104102,60246
6104111,60246
6104115,60246
6104121,60246
6104105,60246
6104103,60246
6104112,60246
6104107,60246
6104106,60246
6104104,60246
6104101,60246
6104114,60246
6104210,60247
6104206,60247
6104213,60247
6104211,60247
6104201,60247
6104207,60247
6104209,60247
6104205,60247
6104212,60247
6104204,60247
6104202,60247
6104203,60247
6104208,60247
6107007,60248
6109111,60249
6102707,60250
6102710,60250
6102705,60250
6102703,60250
6102706,60250
6102711,60250
6102708,60250
6102709,60250
6107609,60251
6106312,60252
6108904,60253
6104305,60254
6104303,60254
6104304,60254
6104302,60254
6104307,60254
6104308,60254
6104306,60254
6104309,60254
6104301,60254
6107309,60255
6107307,60255
6105812,60256
6101104,60257
6106710,60258
6106707,60258
6106702,60258
6107808,60259
6100304,60260
6100302,60260
6100305,60260
6100309,60260
6100306,60260
6100308,60260
6100303,60260
6109613,60261
6101212,60262
6107410,60263
6107409,60263
6107406,60263
6103508,60264
6100307,60265
6100301,60265
6106505,60266
6102406,60267
6109103,60268
6106711,60269
6107801,60270
6107806,60270
6107812,60270
6107816,60270
6107807,60270
6107809,60271
6107815,60271
6107810,60271
6105803,60272
6109305,60273
6107210,60274
6107910,60275
6107917,60275
6107909,60275
6107904,60275
6107916,60275
6107905,60275
6107907,60275
6107901,60275
6107903,60275
6107912,60275
6107902,60275
6107908,60275
6107911,60275
6103516,60276
6106204,60277
6106213,60277
6106202,60277
6106214,60277
6106211,60277
6106207,60277
6106206,60277
6106313,60278
6105913,60279
6100208,60280
6107310,60281
6107105,60282
6108905,60283
6108913,60283
6108908,60283
6108911,60283
6108912,60283
6107605,60284
6103413,60285
6103408,60285
6103412,60285
6104810,60286
6104804,60286
6104802,60286
6104808,60286
6104811,60286
6104809,60286
6104415,60287
6104414,60287
6104411,60287
6104408,60287
6104409,60287
6104418,60287
6104417,60287
6104413,60287
6104401,60287
6104412,60287
6104410,60287
6104406,60287
6104416,60287
6104407,60287
6103711,60288
6102721,60289
6109711,60290
6109717,60290
6109716,60290
6109713,60290
6109710,60290
6109712,60290
6109720,60290
6109003,60291
6109008,60291
6109109,60292
6109118,60292
6109108,60292
6109101,60292
6109107,60292
6107108,60293
6107212,60294
6107203,60294
6107217,60294
6104508,60295
6104510,60295
6104503,60295
6104502,60295
6104511,60295
6104506,60295
6104512,60295
6104509,60295
6104504,60295
6104507,60295
6104501,60295
6104505,60295
6109408,60296
6105410,60297
6105203,60298
6105202,60298
6107610,60299
6103511,60300
6103513,60300
6103510,60300
6103512,60300
6103514,60300
6103214,60301
6107612,60302
6107607,60302
6106314,60303
6106319,60303
6101004,60304
6101005,60305
6101010,60305
6101009,60305
6101003,60305
6101002,60305
6101007,60305
6101006,60305
6101001,60305
6104606,60306
6104609,60306
6104613,60306
6104616,60306
6104607,60306
6104615,60306
6104608,60306
6104610,60306
6104603,60306
6104617,60306
6104612,60306
6104604,60306
6104602,60306
6104605,60306
6104601,60306
6104614,60306
6104611,60306
6104119,60307
6104118,60307
6104123,60307
6104120,60307
6104117,60307
6104122,60307
6100515,60308
6109410,60309
6101116,60310
6101112,60310
6101101,60310
6101102,60310
6101107,60310
6101110,60310
6101111,60310
6101115,60310
6101108,60310
6101105,60310
6101109,60310
6108005,60311
6108003,60311
6108006,60311
6108011,60311
6108010,60311
6100804,60312
6100805,60312
6109718,60313
6109701,60313
6109703,60313
6109719,60313
6109705,60313
6101811,60314
6101812,60314
6101809,60314
6101810,60314
6101808,60314
6101801,60314
6101803,60314
6105508,60315
6100404,60316
6100405,60316
6100401,60317
6100403,60317
6106103,60318
6106107,60318
6107306,60319
6102410,60320
6101203,60321
6101208,60321
6101211,60321
6101207,60321
6101209,60321
6101206,60321
6101204,60321
6103121,60322
6103113,60322
6103128,60322
6103110,60322
6103116,60322
6103126,60322
6103103,60322
6103124,60322
6103123,60322
6103119,60322
6103108,60322
6103120,60322
6103104,60322
6103112,60322
6103106,60322
6103102,60322
6103118,60322
6103127,60322
6103101,60322
6103125,60322
6103111,60322
6103117,60322
6103114,60322
6103109,60322
6103105,60322
6103122,60322
6103107,60322
6103115,60322
6108705,60323
6106405,60324
6106419,60324
6106404,60324
6109407,60325
6106301,60326
6106326,60326
6106302,60326
6106320,60326
6106321,60326
6106322,60326
6106303,60326
6100517,60327
6100523,60327
6100516,60327
6100522,60327
6100519,60327
6108907,60328
6108906,60328
6109106,60329
6109104,60329
6109105,60329
6109116,60329
6107811,60330
6107817,60330
6107803,60330
6107804,60330
6107818,60330
6107802,60330
6105506,60331
6109602,60332
6109604,60333
6109509,60334
6109508,60334
6109504,60334
6109511,60334
6109503,60334
6109507,60334
6109512,60334
6109502,60334
6109501,60334
6109506,60334
6109510,60334
6109505,60334
6102419,60335
6102418,60335
6108106,60336
6108103,60336
6108105,60336
6108112,60336
6108108,60336
6108104,60336
6108107,60336
6108109,60336
6108110,60336
6108102,60336
6108101,60336
6108111,60336
6103504,60337
6103501,60337
6103522,60337
6103521,60337
6103520,60337
6103517,60337
6103509,60337
6101213,60338
6101201,60338
6101202,60338
6107710,60339
6107706,60339
6103202,60340
6103213,60340
6103208,60340
6103217,60340
6103212,60340
6103218,60340
6103204,60340
6103210,60340
6103201,60340
6103211,60340
6103205,60340
6103206,60340
6103209,60340
6103203,60340
6103207,60340
6104708,60341
6104702,60341
6104704,60341
6104705,60341
6104712,60341
6104710,60341
6104703,60341
6104701,60341
6104707,60341
6104706,60341
6104711,60341
6104709,60341
6107611,60342
6109110,60343
6107102,60344
6109801,60345
6106801,60345
6109007,60346
6109004,60346
6109005,60346
6109006,60346
6107417,60347
6106311,60348
6108903,60349
6106408,60350
